frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
587,487,[1530.648193359375 951.1031494140625 1985.3658447265625 1308.050537109375],car,[1693.365478515625 1185.812744140625 1829.843017578125 1228.02685546875],0.8474540114402771,EFODZT,0.5117946328632785
588,487,[1532.399658203125 954.0086669921875 1986.7208251953125 1313.1036376953125],car,[1693.058349609375 1191.29931640625 1832.686279296875 1233.5341796875],0.8643330335617065,EODZT,0.7860239205062115
588,22,[505.69976806640625 1025.0113525390625 1030.96484375 1435.943359375],car,[692.4110107421875 1325.069091796875 832.2105712890625 1371.268310546875],0.8520326018333435,AK64DMV,0.9335794394149294
589,487,[1534.042724609375 955.6651000976562 1986.9986572265625 1315.5926513671875],car,[1691.28759765625 1192.87451171875 1833.1689453125 1236.27294921875],0.8761938214302063,EFODZT,0.3451112092596678
589,22,[504.36590576171875 1028.049072265625 1030.3990478515625 1435.667236328125],car,[689.7470703125 1327.6015625 828.250244140625 1373.12451171875],0.8512458205223083,AK64DMV,0.5988598471650728
590,487,[1535.2509765625 960.4444580078125 1988.53564453125 1318.8876953125],car,[1694.2119140625 1197.24658203125 1835.34375 1241.97705078125],0.8585353493690491,EFLODZT,0.3507689953077002
590,22,[501.78521728515625 1031.45703125 1030.506591796875 1436.3736572265625],car,[688.39501953125 1332.888916015625 830.361083984375 1377.068115234375],0.8231633901596069,AK64DHV,0.6383907258873347
591,22,[500.4576721191406 1035.818115234375 1028.7423095703125 1436.1976318359375],car,[687.1619873046875 1339.82275390625 822.3507080078125 1382.12841796875],0.8824009299278259,AKE4DHV,0.5298461088705263
591,487,[1535.8924560546875 963.751708984375 1992.1480712890625 1324.536376953125],car,[1694.0087890625 1199.847412109375 1836.486328125 1246.257080078125],0.8761753439903259,EFODZT,0.562905590458135
592,22,[498.5836181640625 1038.065673828125 1028.693115234375 1435.657958984375],car,[687.4190063476562 1342.72265625 823.9070434570312 1384.46240234375],0.8785564303398132,AK64DHV,0.8020374638585224
592,487,[1535.75439453125 966.1981811523438 1993.9449462890625 1327.8297119140625],car,[1692.814453125 1201.341796875 1841.85009765625 1247.400390625],0.8424069881439209,EF10DZT,0.4198351738430123
593,22,[496.6534423828125 1043.1590576171875 1027.0887451171875 1435.97802734375],car,[685.2167358398438 1346.783203125 826.0410766601562 1390.068359375],0.8751187920570374,AK64DHV,0.49034090266953734
593,487,[1536.58154296875 969.4586791992188 1995.9552001953125 1333.63525390625],car,[1698.71728515625 1210.3460693359375 1838.52880859375 1252.4195556640625],0.7486068606376648,EF10DZT,0.791615416615591
594,22,[492.8472900390625 1047.8516845703125 1026.098388671875 1436.6219482421875],car,[678.8778686523438 1352.17919921875 824.1482543945312 1396.2236328125],0.8618025183677673,AK64DHV,0.6420536907911896
594,487,[1537.1456298828125 973.07373046875 1996.98583984375 1338.478515625],car,[1697.190185546875 1215.92236328125 1839.89599609375 1259.8779296875],0.8029960989952087,EF10DZT,0.5028570823487675
595,22,[492.8213195800781 1050.66455078125 1026.5655517578125 1435.9488525390625],car,[679.2220458984375 1355.86767578125 824.9388427734375 1401.58740234375],0.8580188751220703,AK64DHV,0.664600871372728
595,487,[1537.470458984375 974.5233154296875 1997.350830078125 1341.10546875],car,[1696.235595703125 1215.7376708984375 1839.852294921875 1260.0047607421875],0.8335286974906921,EF10DZT,0.5119816085169567
596,487,[1538.0606689453125 978.85693359375 1998.3509521484375 1345.4241943359375],car,[1698.93017578125 1222.6845703125 1841.3203125 1265.408447265625],0.8627256751060486,EF10DZT,0.6653569777386452
596,22,[489.5994567871094 1055.238037109375 1025.6591796875 1436.65380859375],car,[678.0844116210938 1364.1224365234375 819.4987182617188 1406.9637451171875],0.8189331293106079,AK64DMV,0.6137484062374751
597,487,[1538.4840087890625 983.8465576171875 1999.507080078125 1350.0020751953125],car,[1701.629150390625 1226.557373046875 1843.021728515625 1272.127197265625],0.8537111282348633,EF10DZT,0.12885478969912434
597,22,[484.0528869628906 1057.8187255859375 1025.2841796875 1436.246826171875],car,[674.54345703125 1371.189453125 816.022216796875 1412.85546875],0.7819021940231323,AK64DHV,0.8202663683394652
598,487,[1538.441650390625 986.2468872070312 1999.30615234375 1352.5447998046875],car,[1695.6409912109375 1228.5634765625 1843.0101318359375 1275.0302734375],0.865965723991394,EF10DZT,0.15917214293764037
598,22,[481.8512268066406 1060.740478515625 1024.83837890625 1435.57763671875],car,[674.9276123046875 1373.7548828125 817.2681884765625 1416.41259765625],0.855940043926239,AK64DHV,0.6438570923852269
599,487,[1538.6470947265625 990.7199096679688 2000.6339111328125 1358.5462646484375],car,[1698.0615234375 1233.992919921875 1844.686279296875 1279.496337890625],0.7837628722190857,EFODZT,0.39318765282712137
599,22,[478.2867126464844 1065.115234375 1024.6756591796875 1436.1300048828125],car,[668.0518798828125 1378.95751953125 816.7628173828125 1422.27099609375],0.5917925834655762,AK64DHV,0.7939360459698667
600,487,[1538.7314453125 994.5133666992188 2001.78369140625 1363.911865234375],car,[1706.31884765625 1241.4072265625 1842.74072265625 1284.22216796875],0.7732656598091125,EFLDZI,0.17087981816829903
600,22,[475.48284912109375 1069.0484619140625 1023.154296875 1435.761962890625],car,[671.0574951171875 1383.8076171875 815.233642578125 1429.394775390625],0.6131474375724792,AK64DHV,0.6361581436465842
601,487,[1538.044189453125 996.6900024414062 2001.804931640625 1366.73291015625],car,[1707.869384765625 1245.0355224609375 1841.004150390625 1288.1312255859375],0.7858314514160156,EFIDDZT,0.5633319324118721
601,22,[474.6183776855469 1070.4061279296875 1023.0961303710938 1434.9898681640625],car,[673.138671875 1387.68505859375 813.120849609375 1434.021484375],0.5461217164993286,AK64DHV,0.816217499424694
602,487,[1538.4967041015625 999.7052001953125 2002.8255615234375 1371.30224609375],car,[1705.929931640625 1247.51171875 1847.777099609375 1291.62060546875],0.8635517358779907,EF10DZI,0.26084619465143877
603,487,[1538.5511474609375 1003.272216796875 2005.3359375 1377.252685546875],car,[1707.68310546875 1252.4713134765625 1846.42626953125 1295.7049560546875],0.888531506061554,EFIDDZI,0.46239345415206784
604,487,[1538.9908447265625 1006.0833740234375 2005.953369140625 1380.3795166015625],car,[1707.1396484375 1256.373291015625 1847.435546875 1298.250244140625],0.8838282823562622,EFLD)ZI,0.06269676755760314
605,487,[1540.000244140625 1010.4610595703125 2007.95947265625 1384.61328125],car,[1704.4814453125 1258.717041015625 1853.795654296875 1304.095703125],0.8616759777069092,EFLDIZI,0.08296221385798211
606,487,[1540.2957763671875 1015.7449951171875 2009.9173583984375 1390.479248046875],car,[1701.861572265625 1262.849365234375 1851.038330078125 1310.101806640625],0.7711185216903687,EF10DZI,0.10084802852278234
607,487,[1540.4954833984375 1017.4557495117188 2011.4444580078125 1394.1019287109375],car,[1702.7811279296875 1264.760498046875 1853.7630615234375 1312.802001953125],0.6535643339157104,EFLOWZI,0.19578227029695927
608,487,[1540.8868408203125 1021.7919921875 2013.937744140625 1399.355224609375],car,[1706.89453125 1272.90283203125 1852.790771484375 1318.03271484375],0.4972662925720215,EF10UZT,0.17050139051568122
609,487,[1541.177001953125 1026.1829833984375 2017.025634765625 1404.792236328125],car,[1711.1558837890625 1280.3369140625 1854.7628173828125 1322.0986328125],0.7268855571746826,EF10WZI,0.17450697868575363
610,487,[1541.133056640625 1028.326904296875 2019.23779296875 1408.2337646484375],car,[1711.5628662109375 1284.1513671875 1853.0301513671875 1326.15234375],0.7567441463470459,EFIDZI,0.15589280524867577
611,487,[1541.4505615234375 1032.7738037109375 2020.435546875 1412.7476806640625],car,[1710.2574462890625 1287.9288330078125 1852.4163818359375 1330.6622314453125],0.8740992546081543,EFIDDZT,0.25938833453502447
612,487,[1541.462646484375 1037.181884765625 2022.3687744140625 1418.2943115234375],car,[1706.4600830078125 1291.919677734375 1856.7147216796875 1340.031982421875],0.8146733045578003,EFLO@ZT,0.11570368909275176
613,487,[1541.4210205078125 1040.6317138671875 2022.6885986328125 1420.77587890625],car,[1709.348876953125 1293.986328125 1860.047119140625 1341.285888671875],0.8550531268119812,ERLDZT,0.3468456149577778
614,487,[1541.910888671875 1044.336181640625 2024.4134521484375 1425.161865234375],car,[1712.5054931640625 1302.756103515625 1856.0777587890625 1346.930908203125],0.7306864261627197,EF10DZT,0.3252028182513894
615,487,[1541.4449462890625 1048.6463623046875 2027.4912109375 1429.574951171875],car,[1714.7059326171875 1308.95458984375 1859.1107177734375 1352.548828125],0.698009729385376,EFLODZT,0.2989916644813045
616,487,[1541.2239990234375 1050.9244384765625 2028.206298828125 1431.249267578125],car,[1712.44970703125 1311.7821044921875 1860.5537109375 1354.4051513671875],0.7243450284004211,EF10WZT,0.1018956560088744
617,487,[1541.2291259765625 1056.06103515625 2029.691650390625 1434.2772216796875],car,[1717.5045166015625 1316.101806640625 1861.1683349609375 1359.808349609375],0.8407334685325623,EF10DZT,0.36752645544728957
618,487,[1541.366943359375 1060.9732666015625 2032.39892578125 1435.56591796875],car,[1716.6068115234375 1321.9970703125 1864.7852783203125 1369.0048828125],0.8763608336448669,EF10DZT,0.41774903687603065
619,487,[1541.576416015625 1063.5767822265625 2032.6717529296875 1435.071533203125],car,[1717.393310546875 1322.254150390625 1870.883544921875 1370.197021484375],0.8657954335212708,EF10MZT,0.0865563602016564
620,487,[1542.5714111328125 1067.2567138671875 2034.3905029296875 1435.4263916015625],car,[1715.3623046875 1325.8658447265625 1869.796875 1375.2117919921875],0.7555087804794312,EF10DZT,0.19569850369366718
621,487,[1543.201171875 1071.7364501953125 2036.2100830078125 1435.2999267578125],car,[1718.7099609375 1334.4130859375 1870.8564453125 1379.10546875],0.5067756772041321,EFIDDZT,0.2890761673831099
623,487,[1543.7890625 1079.991455078125 2041.2237548828125 1435.9599609375],car,[1722.3087158203125 1345.0228271484375 1870.1658935546875 1387.1217041015625],0.38183626532554626,EF10DZT,0.3451218259764702
624,487,[1544.384033203125 1084.1290283203125 2043.9561767578125 1436.8314208984375],car,[1727.284912109375 1352.6912841796875 1869.573486328125 1392.5152587890625],0.5061337351799011,EFIDDZT,0.18327824303495527
625,487,[1543.9188232421875 1086.785888671875 2044.977783203125 1435.9185791015625],car,[1726.8817138671875 1354.168701171875 1870.1043701171875 1397.021240234375],0.4816783666610718,EF10DZT,0.19007556840117157
626,487,[1544.583984375 1092.17236328125 2045.9071044921875 1437.3465576171875],car,[1721.803466796875 1357.57763671875 1875.175048828125 1404.24658203125],0.7480132579803467,EFIDDZT,0.1777140611981238
627,487,[1545.48046875 1096.3111572265625 2046.218017578125 1437.229736328125],car,[1725.31689453125 1367.2421875 1872.29345703125 1409.67919921875],0.6271135210990906,EFIDDZT,0.22238882383562525
628,487,[1546.0377197265625 1098.5523681640625 2047.0938720703125 1435.5859375],car,[1727.43359375 1370.9432373046875 1872.9345703125 1414.8114013671875],0.507831871509552,EFID@ZT,0.17107747594112763
629,487,[1546.04296875 1102.9493408203125 2048.572998046875 1436.5648193359375],car,[1727.947998046875 1376.9443359375 1876.860595703125 1419.72802734375],0.4092161953449249,EFLDZT,0.7096714234800815
630,487,[1545.956298828125 1108.4547119140625 2051.255615234375 1436.3182373046875],car,[1725.700927734375 1382.614501953125 1873.99658203125 1423.747802734375],0.7130432724952698,EF10DZT,0.24371928267035842
631,487,[1545.745849609375 1112.333740234375 2051.562744140625 1435.571044921875],car,[1726.7349853515625 1386.1669921875 1875.3072509765625 1427.763427734375],0.8359631299972534,EF10DZT,0.31170508455515156
632,487,[1546.1619873046875 1116.8177490234375 2056.708984375 1436.254150390625],car,[1725.121337890625 1390.599365234375 1879.526611328125 1431.874755859375],0.6421822905540466,EF10DZT,0.3007378431099016
650,19,[2229.188232421875 905.2247924804688 2559.243408203125 1285.935546875],car,[2400.4609375 1137.717041015625 2552.779296875 1186.889892578125],0.4690421521663666,None,0.0
658,19,[2254.590576171875 931.6719970703125 2558.94775390625 1329.1744384765625],car,[2436.288818359375 1183.444091796875 2558.180419921875 1229.416259765625],0.33106565475463867,None,0.0
659,19,[2257.563720703125 935.0110473632812 2559.8173828125 1336.009521484375],car,[2431.56884765625 1184.862548828125 2557.640625 1237.60693359375],0.2980899512767792,None,0.0
750,310,[1517.6558837890625 829.2203369140625 1898.0135498046875 1145.527099609375],car,[1650.9083251953125 1032.86279296875 1789.6287841796875 1076.3837890625],0.5297908186912537,GJOBEPD,0.33479952884036807
751,310,[1517.8846435546875 829.92138671875 1898.5098876953125 1147.533935546875],car,[1649.69921875 1033.6279296875 1767.51708984375 1080.1865234375],0.5597459077835083,GU06EPD,0.17348462213587673
753,310,[1519.184814453125 834.4699096679688 1900.6138916015625 1153.7081298828125],car,[1648.0179443359375 1035.986572265625 1811.0577392578125 1088.093505859375],0.39861974120140076,GD6ERD,0.33377032476762647
754,310,[1519.41748046875 837.1571044921875 1900.8311767578125 1155.1318359375],car,[1649.477783203125 1039.8275146484375 1799.450927734375 1088.6458740234375],0.390788197517395,GD6EPD,0.2993304310382612
755,310,[1519.91259765625 839.1072998046875 1901.5863037109375 1158.9674072265625],car,[1650.0220947265625 1046.734130859375 1768.4425048828125 1090.995361328125],0.4015616178512573,DJ06EPD,0.07398700461657491
759,310,[1519.5595703125 849.9491577148438 1904.794189453125 1172.1834716796875],car,[1661.1356201171875 1058.194091796875 1783.1312255859375 1103.41015625],0.2613784372806549,DJ05EED,0.1877698032835297
760,310,[1519.7886962890625 850.3880004882812 1907.0277099609375 1174.8021240234375],car,[1653.235595703125 1058.9805908203125 1826.841064453125 1106.8172607421875],0.4388796091079712,DJOBEPD,0.10812883080050684
761,310,[1520.4815673828125 851.917724609375 1908.488525390625 1178.265869140625],car,[1658.15087890625 1062.486328125 1791.47412109375 1111.80078125],0.5027391314506531,DJOBEPD,0.2110534410923211
763,310,[1520.9608154296875 857.1297607421875 1911.0341796875 1183.3197021484375],car,[1660.86962890625 1068.1502685546875 1778.72705078125 1112.4132080078125],0.29751068353652954,DJ06EFD,0.23332514361747175
764,228,[661.9077758789062 794.9747314453125 1058.7237548828125 1113.837158203125],car,[814.0162963867188 1000.63818359375 919.6951293945312 1040.62353515625],0.4025787115097046,LNSZZC,0.3143828791809064
766,310,[1521.4405517578125 864.1856689453125 1914.037841796875 1191.6490478515625],car,[1656.855712890625 1078.8294677734375 1779.027099609375 1120.0164794921875],0.33746659755706787,@OBEPD,0.13882996922208854
769,228,[653.6636962890625 809.1371459960938 1064.21728515625 1126.89990234375],car,[807.6659545898438 1016.53564453125 913.1239624023438 1055.669921875],0.36095085740089417,LMSZZC,0.7000083159933183
770,228,[651.342529296875 809.6607055664062 1063.895263671875 1130.0179443359375],car,[789.5164184570312 1020.232177734375 909.3539428710938 1060.982177734375],0.37584736943244934,LMSZZC,0.4105561968823955
771,310,[1522.1993408203125 878.0933837890625 1920.3521728515625 1211.7298583984375],car,[1662.2381591796875 1090.459228515625 1851.0548095703125 1142.96484375],0.37536126375198364,DJ05EPD,0.23126065232206994
772,310,[1522.3258056640625 879.7957763671875 1921.337646484375 1213.6517333984375],car,[1670.649658203125 1096.10107421875 1790.213134765625 1141.87451171875],0.4749431908130646,DJ05EPD,0.12676957391236948
775,228,[642.9738159179688 818.8478393554688 1050.9661865234375 1145.1480712890625],car,[789.48388671875 1031.0069580078125 908.944580078125 1071.6141357421875],0.7170834541320801,LN15ZZC,0.9492157728296491
775,310,[1522.6588134765625 886.780517578125 1923.7349853515625 1223.46875],car,[1665.189208984375 1102.869384765625 1828.413330078125 1154.375],0.35006284713745117,DJOBEPD,0.31081245443671845
776,228,[638.9397583007812 822.3037719726562 1051.6824951171875 1150.84912109375],car,[792.1611938476562 1035.9908447265625 899.6005249023438 1071.1514892578125],0.6196691989898682,LM15ZZC,0.984749676412112
